spec_id,split,model_family,score_label,rule,q,gate_type,threshold,overlay_method,method_label,base_annualized_return,overlay_annualized_return,delta_annualized_return,base_annualized_volatility,overlay_annualized_volatility,delta_annualized_volatility,base_sharpe,overlay_sharpe,delta_sharpe,base_average_drawdown,overlay_average_drawdown,delta_average_drawdown,base_max_drawdown,overlay_max_drawdown,delta_max_drawdown,overlay_average_lambda,overlay_average_turnover
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.14637104880815266,0.12864818544727963,-0.01772286336087303,0.1336176753255405,0.11287059693711896,-0.020747078388421547,1.0954467547166973,1.1397847529675995,0.04433799825090223,-0.019225042192960617,-0.01899945996346352,0.0002255822294970969,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1038567595629218
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14637104880815266,0.10957949327095973,-0.03679155553719293,0.1336176753255405,0.1052252901491089,-0.028392385176431598,1.0954467547166973,1.041379815780795,-0.05406693893590231,-0.019225042192960617,-0.022628432530646097,-0.0034033903376854795,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037222108390205
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,none,,dd_speed_phase_control,DD speed/phase,0.14637104880815266,0.12864818544727963,-0.01772286336087303,0.1336176753255405,0.11287059693711896,-0.020747078388421547,1.0954467547166973,1.1397847529675995,0.04433799825090223,-0.019225042192960617,-0.01899945996346352,0.0002255822294970969,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1038567595629218
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__none__thrna__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14637104880815266,0.10957949327095973,-0.03679155553719293,0.1336176753255405,0.1052252901491089,-0.028392385176431598,1.0954467547166973,1.041379815780795,-0.05406693893590231,-0.019225042192960617,-0.022628432530646097,-0.0034033903376854795,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037222108390205
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,sign,0.0,dd_speed_phase_control,DD speed/phase,0.14637104880815266,0.12864818544727963,-0.01772286336087303,0.1336176753255405,0.11287059693711896,-0.020747078388421547,1.0954467547166973,1.1397847529675995,0.04433799825090223,-0.019225042192960617,-0.01899945996346352,0.0002255822294970969,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.9191666666666668,1.1038567595629218
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.1__sign__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.1,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.14637104880815266,0.10957949327095973,-0.03679155553719293,0.1336176753255405,0.1052252901491089,-0.028392385176431598,1.0954467547166973,1.041379815780795,-0.05406693893590231,-0.019225042192960617,-0.022628432530646097,-0.0034033903376854795,-0.158357032785992,-0.10260780924748969,0.05574922353850231,0.8394057734035489,1.037222108390205
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.13290304728786628,0.10874212158630447,-0.02416092570156181,0.12135724026341357,0.10038932338647939,-0.02096791687693418,1.0951390044746552,1.0832040491763095,-0.01193495529834565,-0.016811699708451523,-0.017068543093043932,-0.00025684338459240966,-0.14515218447593514,-0.0943882383675777,0.05076394610835744,0.9058333333333334,0.9042110121429189
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.13290304728786628,0.08631312895553522,-0.04658991833233106,0.12135724026341357,0.09267781852079096,-0.028679421742622613,1.0951390044746552,0.9313245643149455,-0.1638144401597097,-0.016811699708451523,-0.019925992100246714,-0.003114292391795191,-0.14515218447593514,-0.0943882383675777,0.05076394610835744,0.81406690470144,0.8605541211668171
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.1330530745260048,0.10885890190061098,-0.024194172625393806,0.12156515996564177,0.1006773034306072,-0.02088785653503457,1.09450005711842,1.081265570205136,-0.013234486913284105,-0.016894391422616943,-0.017101045262590146,-0.0002066538399732032,-0.14527498919358772,-0.09442316606726442,0.0508518231263233,0.9058333333333334,0.9102188308183748
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1330530745260048,0.08592387973708915,-0.04712919478891564,0.12156515996564177,0.09287385058007094,-0.028691309385570823,1.09450005711842,0.9251676246911945,-0.1693324324272255,-0.016894391422616943,-0.02014956254725133,-0.0032551711246343873,-0.14527498919358772,-0.09442316606726442,0.0508518231263233,0.812870597447318,0.8661759549992177
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.02,dd_speed_phase_control,DD speed/phase,0.1347854850130159,0.11296695024830328,-0.021818534764712627,0.12241211970540596,0.10227731819436288,-0.020134801511043077,1.101079577229668,1.1045161551227451,0.003436577893077164,-0.016833947399125006,-0.01691014017473853,-7.619277561352403e-05,-0.14532352101092005,-0.09454819475984366,0.05077532625107639,0.91,0.9178617073076989
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0.02__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.02,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1347854850130159,0.08642875587917143,-0.04835672913384448,0.12241211970540596,0.09345066577797309,-0.028961453927432865,1.101079577229668,0.9248597124445873,-0.17621986478508067,-0.016833947399125006,-0.020333483001168325,-0.0034995356020433195,-0.14532352101092005,-0.09454819475984366,0.05077532625107639,0.8113697524096205,0.8725413893307786
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.0,dd_speed_phase_control,DD speed/phase,0.13181097637870343,0.10854960139949554,-0.023261374979207883,0.12141645284410167,0.10059348437259003,-0.020822968471511646,1.0856105024575895,1.0790917729565537,-0.006518729501035825,-0.016986127262533894,-0.017231948855208536,-0.00024582159267464224,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.9075000000000001,0.8961749306126959
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__absolute__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,absolute,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.13181097637870343,0.08574692056582633,-0.04606405581287709,0.12141645284410167,0.0928232880707696,-0.02859316477333207,1.0856105024575895,0.9237651708744883,-0.16184533158310122,-0.016986127262533894,-0.020206876978080542,-0.003220749715546648,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.8149135485680243,0.8578864304143852
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__none__thrna__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,none,,dd_speed_phase_control,DD speed/phase,0.1308163627044312,0.10762371558646877,-0.02319264711796243,0.12147029118791973,0.10065259456000009,-0.020817696627919643,1.076941212745203,1.0692592283084479,-0.007681984436755052,-0.017065287664809213,-0.017329527745461083,-0.0002642400806518695,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.9075000000000001,0.8919606356036606
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__none__thrna__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,none,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1308163627044312,0.08541261560307167,-0.045403747101359526,0.12147029118791973,0.09295953006185033,-0.0285107611260694,1.076941212745203,0.918815053671664,-0.15812615907353889,-0.017065287664809213,-0.020339043918274693,-0.0032737562534654804,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.8160043656661119,0.8544640636725961
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__sign__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,sign,0.0,dd_speed_phase_control,DD speed/phase,0.13181097637870343,0.10854960139949554,-0.023261374979207883,0.12141645284410167,0.10059348437259003,-0.020822968471511646,1.0856105024575895,1.0790917729565537,-0.006518729501035825,-0.016986127262533894,-0.017231948855208536,-0.00024582159267464224,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.9075000000000001,0.8961749306126959
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__q0.2__sign__thr0__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,0.2,sign,0.0,dd_speed_phase_vol_target,DD speed/phase + vol target,0.13181097637870343,0.08574692056582633,-0.04606405581287709,0.12141645284410167,0.0928232880707696,-0.02859316477333207,1.0856105024575895,0.9237651708744883,-0.16184533158310122,-0.016986127262533894,-0.020206876978080542,-0.003220749715546648,-0.14598902341099484,-0.0951587676862401,0.05083025572475475,0.8149135485680243,0.8578864304143852
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_control,DD speed/phase,0.11108974012670636,0.09040269637506881,-0.020687043751637546,0.09476392997131022,0.07632798473295725,-0.01843594523835297,1.1722787368605203,1.1843977892427484,0.012119052382228102,-0.01122422495831563,-0.011412858794709383,-0.00018863383639375342,-0.12017476884881251,-0.072385357538856,0.04778941130995651,0.9008333333333333,0.4583353604048174
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.25__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.11108974012670636,0.07149235742608306,-0.039597382700623296,0.09476392997131022,0.07286582017969605,-0.021898109791614176,1.1722787368605203,0.9811507953904058,-0.19112794147011447,-0.01122422495831563,-0.013052416195866104,-0.001828191237550474,-0.12017476884881251,-0.072385357538856,0.04778941130995651,0.8280847636982298,0.47163675016077544
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.5__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_control,DD speed/phase,0.11885940225556824,0.0910025269878234,-0.02785687526774483,0.09829814980825756,0.08680052623058042,-0.01149762357767714,1.2091723240713879,1.0484098534849964,-0.16076247058639148,-0.011303258603874768,-0.013978308014808134,-0.002675049410933366,-0.10751138035031771,-0.09651200381494429,0.010999376535373417,0.9358333333333334,0.7010780104574776
ft_small_lr5e5_seed362559__ft_classifier_score__long_short_130_30__qna__zscore__thrna__z0.5__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_classifier_score,long_short_130_30,,zscore,,dd_speed_phase_vol_target,DD speed/phase + vol target,0.11885940225556824,0.06625578723850811,-0.052603615017060124,0.09829814980825756,0.08211501997184571,-0.016183129836411847,1.2091723240713879,0.8068656289826738,-0.4023066950887141,-0.011303258603874768,-0.017715513881893866,-0.006412255278019098,-0.10751138035031771,-0.09526282822479637,0.01224855212552134,0.8442121324587227,0.7130059426162852
ft_small_lr5e5_seed362559__ft_er_train_score__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_er_train_score,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.1666297510104935,0.15739941738073893,-0.009230333629754561,0.15571802258378495,0.12732882015236988,-0.028389202431415073,1.070073638527213,1.2361648933241087,0.1660912547968958,-0.023690772622330665,-0.0211523301318255,0.002538442490505166,-0.19838308739633537,-0.11763510940751443,0.08074797798882094,0.9208333333333333,0.9686403432041438
ft_small_lr5e5_seed362559__ft_er_train_score__long_short_130_30__q0.2__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_small_lr5e5_seed362559__ft_er_train_score,long_short_130_30,0.2,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1666297510104935,0.1430427791270723,-0.02358697188342118,0.15571802258378495,0.12605355393193016,-0.029664468651854792,1.070073638527213,1.1347778358102973,0.06470419728308441,-0.023690772622330665,-0.02427481690578121,-0.0005840442834505466,-0.19838308739633537,-0.11763510940751443,0.08074797798882094,0.8768027726577904,0.9330831626172049
ft_transformer__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_transformer__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_control,DD speed/phase,0.1496514937881137,0.125158508655961,-0.0244929851321527,0.12653189951661659,0.10701977909124478,-0.0195121204253718,1.182717515186445,1.1694895066943765,-0.013228008492068621,-0.01751228051183717,-0.01767780916551259,-0.00016552865367541747,-0.13677219972022137,-0.09296231133137867,0.0438098883888427,0.9075000000000001,1.0444569360753353
ft_transformer__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.005__zna__cost25,validation,FT-Transformer,ft_transformer__ft_classifier_score,long_short_130_30,0.1,absolute,0.005,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1496514937881137,0.10561037105896665,-0.044041122729147064,0.12653189951661659,0.10382243066004156,-0.02270946885657503,1.182717515186445,1.017221137932896,-0.16549637725354915,-0.01751228051183717,-0.0226228247227333,-0.0051105442108961285,-0.13677219972022137,-0.09367711035629012,0.04309508936393125,0.8433850390574894,0.9831896532403004
ft_transformer__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_transformer__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_control,DD speed/phase,0.1496514937881137,0.125158508655961,-0.0244929851321527,0.12653189951661659,0.10701977909124478,-0.0195121204253718,1.182717515186445,1.1694895066943765,-0.013228008492068621,-0.01751228051183717,-0.01767780916551259,-0.00016552865367541747,-0.13677219972022137,-0.09296231133137867,0.0438098883888427,0.9075000000000001,1.0444569360753353
ft_transformer__ft_classifier_score__long_short_130_30__q0.1__absolute__thr0.01__zna__cost25,validation,FT-Transformer,ft_transformer__ft_classifier_score,long_short_130_30,0.1,absolute,0.01,dd_speed_phase_vol_target,DD speed/phase + vol target,0.1496514937881137,0.10561037105896665,-0.044041122729147064,0.12653189951661659,0.10382243066004156,-0.02270946885657503,1.182717515186445,1.017221137932896,-0.16549637725354915,-0.01751228051183717,-0.0226228247227333,-0.0051105442108961285,-0.13677219972022137,-0.09367711035629012,0.04309508936393125,0.8433850390574894,0.9831896532403004
